Customer_ID,Asset_Objective_ID,Total
3820,3,562490.016
3821,3,466419.36
3822,3,2494403.736
3823,3,2153595.312
3824,3,345315.4848
3825,3,1209408.948
3826,3,2690673.282
3827,3,2366902.296
3828,3,1050158.142
3829,3,2523343.416
3830,3,577602.432
3831,3,2038670.04
3832,3,4200313.709
3833,3,1255263.966
3834,3,885992.8176
3835,3,914357.664
3836,3,2402187.216
3837,3,772058.496
3838,3,2822990.227
3839,3,1267515.744
3840,3,62748.576
3841,3,788715.1008
3842,3,3124514.448
3843,3,1723588.733
3844,3,344607.7536
3845,3,996824.8224
3846,3,1551508.358
3847,3,2304735.576
3848,3,2008193.88
3849,3,451502.7264
3850,3,2773033.164
3851,3,362547.9
3852,3,2572502.328
3853,3,1187938.818
3854,3,1505471.616
3855,3,320789.7792
3856,3,2159017.978
3857,3,272910.2112
3858,3,319368.2976
3859,3,377309.592
3860,3,3339570.168
3861,3,2335878.389
3862,3,280665
3863,3,1856039.328
3864,3,115046.3952
3865,3,2502981.518
3866,3,146455.6896
3867,3,65455.9488
3868,3,2432051.82
3869,3,2105863.769
3870,3,140684.808
3871,3,1943928.835
3872,3,2141045.597
3873,3,1409991.581
3874,3,1115021.635
3875,3,977444.952
3876,3,865011.444
3877,3,341981.7984
3878,3,1309433.4
3879,3,853148.472
3880,3,2152277.978
3881,3,296352.804
3882,3,1126102.349
3883,3,529829.3088
3884,3,37645.08
3885,3,1017983.076
3886,3,877145.247
3887,3,3903377.544
3888,3,2116525.356
3889,3,1136109.744
3890,3,4072322.866
3891,3,2716861.435
3892,3,1669026.744
3893,3,1413185.4
3894,3,3355579.062
3895,3,2491005.132
3896,3,993071.0592
3897,3,2922315.106
3898,3,468907.4016
3899,3,3603057.638
3900,3,2247816.226
3901,3,2039134.416
3902,3,236675.736
3903,3,1757413.627
3904,3,950121.48
3905,3,442981.7568
3906,3,2393642.856
3907,3,537234.984
3908,3,673711.368
3909,3,564162.852
3910,3,317552.7168
3911,3,218850.5088
3912,3,172145.4768
3913,3,2190679.603
3914,3,2278840.08
3915,3,1408868.842
3916,3,666698.208
3917,3,1608646.802
3918,3,1004689.066
3919,3,126548.433
3920,3,960740.352
3921,3,1966034.664
3922,3,2508851.347
3923,3,2147365.704
3924,3,1354586.429
3925,3,2119163.587
3926,3,2532719.059
3927,3,3747936.456
3928,3,1066032.792
3929,3,2896867.512
3930,3,276151.0752
3931,3,950132.304
3932,3,2343530.297
3933,3,4071598.186
3934,3,472824.4752
3935,3,2486524.55
3936,3,452449.008
3937,3,201521.496
3938,3,1995471.72
3939,3,477136.968
3940,3,210022.2432
3941,3,2488328.41
3942,3,232696.992
3943,3,899217
3944,3,788839.2864
3945,3,1266845.712
3946,3,2584203.494
3947,3,3095803.181
3948,3,740797.2
3949,3,2530387.134
3950,3,1479299.679
3951,3,2293676.986
3952,3,748078.3728
3953,3,1490788.992
3954,3,1953821.866
3955,3,209205.3744
3956,3,3278229.451
3957,3,3489148.397
3958,3,110076.7536
3959,3,3450162.514
3960,3,3411378.828
3961,3,3049691.99
3962,3,22713.1344
3963,3,764406.324
3964,3,2035189.411
3965,3,3521904.804
3966,3,808286.82
3967,3,781272.624
3968,3,1885183.08
3969,3,1945363.622
3970,3,1921127.63
3971,3,422278.824
3972,3,138692.664
3973,3,839821.9104
3974,3,1109812.255
3975,3,372496.476
3976,3,1760319.238
3977,3,1305853.56
3978,3,535861.128
3979,3,1773922.234
3980,3,688410.756
3981,3,2290759.099
3982,3,1229070.645
3983,3,1851071.904
3984,3,659686.599
3985,3,2591371.035
3986,3,1922841.756
3987,3,609881.481
3988,3,444262.401
3989,3,2193754.068
3990,3,1311629.088
3991,3,1136432.088
3992,3,1315470.024
3993,3,2607466.118
3994,3,3126470.688
3995,3,2016094.925
3996,3,361846.584
3997,3,835526.5776
3998,3,2875742.892
3999,3,1268158.162
4000,3,1267925.314
4001,3,3916653.998
4002,3,616775.544
4003,3,293863.284
4004,3,97403.1696
4005,3,516851.676
4006,3,203475.5712
4007,3,1112383.8
4008,3,15158.616
4009,3,582599.0016
4010,3,459905.16
4011,3,1178367.432
4012,3,903794.9184
4013,3,1156428.9
4014,3,219717.828
4015,3,1354509.605
4016,3,979950.18
4017,3,2784301.027
4018,3,833869.3176
4019,3,474411.564
4020,3,1634264.122
4021,3,1247241.732
4022,3,1525804.949
4023,3,997743.384
4024,3,806096.907
4025,3,3659540.544
4026,3,2546734.212
4027,3,1047439.325
4028,3,180341.568
4029,3,1966200.509
4030,3,75458.9088
4031,3,3366019.325
4032,3,4597225.934
4033,3,528541.596
4034,3,1913456.16
4035,3,1579430.556
4036,3,1106500.428
4037,3,73488.888
4038,3,602998.704
4039,3,1605260.448
4040,3,3002078.851
4041,3,2835313.272
4042,3,2378758.061
4043,3,4336425.245
4044,3,3459960.662
4045,3,296273.5776
4046,3,679622.064
4047,3,975516.564
4048,3,381122.148
4049,3,231002.9568
4050,3,867625.5456
4051,3,484681.1904
4052,3,94865.1264
4053,3,929395.6848
4054,3,681777.624
4055,3,2763903.859
4056,3,1701145.67
4057,3,488899.884
4058,3,1568963.801
4059,3,2223897.093
4060,3,375669.063
4061,3,2760606.387
4062,3,864560.1888
4063,3,665081.6832
4064,3,670924.7424
4065,3,1831554.806
4066,3,2707795.094
4067,3,3151496.462
4068,3,2303958.73
4069,3,270814.896
4070,3,804748.3488
4071,3,270422.064
4072,3,1375901.208
4073,3,2411159.652
4074,3,4487717.52
4075,3,1647046.526
4076,3,1152112.896
4077,3,604234.8576
4078,3,1194165.72
4079,3,3149135.827
4080,3,1104954.708
4081,3,834982.7112
4082,3,1279824.797
4083,3,2090595.355
4084,3,1232528.458
4085,3,2282738.911
4086,3,924993.432
4087,3,1262275.661
4088,3,242589.6
4089,3,1215396.732
4090,3,502878.816
4091,3,911755.812
4092,3,1364752.62
4093,3,1109483.001
4094,3,998590.6656
4095,3,1933097.443
4096,3,183085.584
4097,3,943629.9444
4098,3,899284.1616
4099,3,4350914.568
4100,3,145372.2336
4101,3,3770239.176
4102,3,1566410.789
4103,3,3538559.376
4104,3,1599832.08
4105,3,780112.08
4106,3,4485341.52
4107,3,1321437.586
4108,3,1254699.31
4109,3,1802932.56
4110,3,583430.8392
4111,3,128116.296
4112,3,1151694.958
4113,3,1238546.39
4114,3,592483.4784
4115,3,2242859.098
4116,3,1612528.79
4117,3,2257946.777
4118,3,914451.12
4119,3,1438240.32
4120,3,2188978.625
4121,3,1461010.241
4122,3,1994123.34
4123,3,883854.18
4124,3,566788.068
4125,3,140779.9008
4126,3,1498802.481
4127,3,1971154.251
4128,3,1754519.976
4129,3,1958276.331
4130,3,19471.584
4131,3,1799509.219
4132,3,819594.864
4133,3,2430293.738
4134,3,939268.9152
4135,3,4268093.386
4136,3,747751.884
4137,3,2621034.979
4138,3,981348.324
4139,3,2487428.698
4140,3,963030.552
4141,3,1637808.401
4142,3,575948.604
4143,3,861656.0832
4144,3,204914.952
4145,3,934572.144
4146,3,1122891.185
4147,3,532206.8928
4148,3,2452283.064
4149,3,4158849.658
4150,3,4578255.95
4151,3,2174502.37
4152,3,2986537.198
4153,3,2751713.791
4154,3,55348.5636
4155,3,1242141.912
4156,3,1830977.914
4157,3,188366.244
4158,3,2264017.853
4159,3,903028.5
4160,3,803991.8304
4161,3,1110816.432
4162,3,182514.1032
4163,3,1393193.736
4164,3,1352498.083
4165,3,1445401.848
4166,3,508195.2744
4167,3,445921.74
4168,3,1237736.095
4169,3,761284.656
4170,3,811202.304
4171,3,1233491.16
4172,3,1852958.976
4173,3,1515617.136
4174,3,2821817.75
4175,3,1547127.054
4176,3,1275666.876
4177,3,1528180.83
4178,3,1370656.188
4179,3,2313254.988
4180,3,1507937.27
4181,3,1946898.835
4182,3,977721.228
4183,3,3044222.28
4184,3,4252249.742
4185,3,4702810.622
4186,3,1133818.646
4187,3,89926.3728
4188,3,4309047.072
4189,3,1038941.64
4190,3,2794107.888
4191,3,661759.032
4192,3,1155930.019
4193,3,2158760.736
4194,3,328515.264
4195,3,1756869.206
4196,3,1869382.627
4197,3,1357704.137
4198,3,130083.624
4199,3,710255.7792
4200,3,769227.8616
4201,3,1346860.786
4202,3,338356.0224
4203,3,339985.8792
4204,3,1043652.298
4205,3,2657584.512
4206,3,2546738.172
4207,3,1939374.202
4208,3,2680850.938
4209,3,336831.66
4210,3,3401076.73
4211,3,1871262.994
4212,3,3878940.701
4213,3,4672553.213
4214,3,1359598.046
4215,3,1597080.197
4216,3,2096168.501
4217,3,430716.528
4218,3,1040273.15
4219,3,4667551.258
4220,3,3794530.212
4221,3,1368518.976
4222,3,2164011.696
4223,3,1457810.719
4224,3,665378.604
4225,3,734448.528
4226,3,2132586.166
4227,3,3528.492
4228,3,1001359.128
4229,3,370569.804
4230,3,1277253.384
4231,3,2584332.115
4232,3,1101944.369
4233,3,1633614.312
4234,3,199890.504
4235,3,382725.024
4236,3,3088279.26
4237,3,1981396.296
4238,3,1230773.049
4239,3,1661006.061
4240,3,526698.018
4241,3,2043826.488
4242,3,2133588.758
4243,3,853635.3804
4244,3,1121292.374
4245,3,2302735.09
4246,3,2564203.435
4247,3,306104.3568
4248,3,124277.076
4249,3,672749.6688
4250,3,3365258.054
4251,3,2728751.89
4252,3,2602046.938
4253,3,3818322.763
4254,3,2899795.536
4255,3,209467.2096
4256,3,4369690.195
4257,3,1506981.802
4258,3,4205345.602
4259,3,3260169.475
4260,3,953852.1696
4261,3,1710281.628
4262,3,663688.344
4263,3,284057.4
4264,3,634146.3216
4265,3,121375.584
4266,3,182118.684
4267,3,1043820.888
4268,3,200377.3464
4269,3,2218040.352
4270,3,2439146.424
4271,3,709702.092
4272,3,122124.684
4273,3,484634.436
4274,3,507986.556
4275,3,882354.132
4276,3,886028.748
4277,3,956625.12
4278,3,2646992.7
4279,3,2465942.886
4280,3,2374971.034
4281,3,57260.544
4282,3,624552.72
4283,3,3250217.52
4284,3,2284533.504
4285,3,3679698.845
4286,3,1833508.354
4287,3,3411940.514
4288,3,2604903.84
4289,3,2051972.287
4290,3,569075.2848
4291,3,1053842.368
4292,3,330003.9468
4293,3,1215352.38
4294,3,2312241.782
4295,3,435740.184
4296,3,2293357.968
4297,3,2100486.168
4298,3,1174972.392
4299,3,2082064.09
4300,3,2093298.134
4301,3,1027674.12
4302,3,1377716.314
4303,3,575275.14
4304,3,818422.704
4305,3,989165.364
4306,3,297170.775
4307,3,204256.701
4308,3,3921870.348
4309,3,761911.326
4310,3,2485657.152
4311,3,3254278.896
4312,3,1122277.86
4313,3,2737718.973
4314,3,2690582.4
4315,3,1382233.776
4316,3,4658906.419
4317,3,1160931.182
4318,3,2771673.696
4319,3,2755483.315
4320,3,3592112.04
4321,3,2495764.181
4322,3,782222.4432
4323,3,1560900.845
4324,3,3211378.315
4325,3,622791.576
4326,3,720241.1568
4327,3,374484.528
4328,3,3949.1496
4329,3,2629522.104
4330,3,33580.932
4331,3,957721.248
4332,3,560418.804
4333,3,2040555.528
4334,3,2271137.378
4335,3,1043746.387
4336,3,202887.9072
4337,3,1043283.516
4338,3,913595.76
4339,3,1193186.333
4340,3,675525.9456
4341,3,1765970.237
4342,3,542136.0384
4343,3,2245769.539
4344,3,1279406.205
4345,3,2480849.316
4346,3,1603985.328
4347,3,494842.392
4348,3,956549.088
4349,3,2327946.048
4350,3,230747.7888
4351,3,1111220.064
4352,3,1366809.552
4353,3,981334.656
4354,3,898985.088
4355,3,4529350.483
4356,3,882680.7168
4357,3,2807842.579
4358,3,1193070.816
4359,3,1245723.754
4360,3,3385779.264
4361,3,1245625.517
4362,3,2182788.518
4363,3,4618319.328
4364,3,4754400.365
4365,3,1853544.384
4366,3,2775030.797
4367,3,1278224.755
4368,3,1345439.52
4369,3,1330302.24
4370,3,2159598.413
4371,3,389538.2016
4372,3,897990.048
4373,3,884160.288
4374,3,1260155.808
4375,3,2827696.435
4376,3,734455.296
4377,3,756172.08
4378,3,243138.9312
4379,3,40471.92
4380,3,2380816.282
4381,3,324532.656
4382,3,1336303.332
4383,3,94465.764
4384,3,456069.528
4385,3,1380919.104
4386,3,288626.112
4387,3,2290296.096
4388,3,2744637.005
4389,3,1369755.072
4390,3,1891649.376
4391,3,2629092.557
4392,3,1807812.173
4393,3,3507450.725
4394,3,875072.6784
4395,3,1889407.814
4396,3,4422878.381
4397,3,928984.464
4398,3,3329586
4399,3,3026640.038
4400,3,315520.704
4401,3,2573016.71
4402,3,2763895.824
4403,3,1911124.109
4404,3,355225.968
4405,3,904895.424
4406,3,1649386.022
4407,3,1847874.125
4408,3,294318.864
4409,3,1837398.643
4410,3,90073.008
4411,3,2303650.109
4412,3,2290315.392
4413,3,941146.272
4414,3,2091628.397
4415,3,2030262.797
4416,3,1289245.507
4417,3,930484.4544
4418,3,110576.7936
4419,3,1416409.056
4420,3,2864268.173
4421,3,2144127.974
4422,3,3044547.648
4423,3,888404.436
4424,3,1107654.48
4425,3,1879089.516
4426,3,1729349.028
4427,3,749610.288
4428,3,732383.532
4429,3,651527.712
4430,3,2803354.445
4431,3,961827.1776
4432,3,1857471.264
4433,3,2994783.322
4434,3,3955863.226
4435,3,1799167.334
4436,3,2770739.136
4437,3,2880877.536
4438,3,3017569.334
4439,3,3455140.752
4440,3,3017403.792
4441,3,2382197.904
4442,3,3224699.942
4443,3,230796.864
4444,3,1864018.138
4445,3,270314.928
4446,3,120154.896
4447,3,2886665.472
4448,3,997086.528
4449,3,661382.784
4450,3,1170251.712
4451,3,593479.584
4452,3,1754436.326
4453,3,405446.8608
4454,3,130317.408
4455,3,1371320.352
4456,3,429613.632
4457,3,2243697.667
4458,3,1382198.515
4459,3,870800.2848
4460,3,1330963.488
4461,3,737933.328
4462,3,2719031.652
4463,3,685323.072
4464,3,1873178.784
4465,3,1525090.982
4466,3,1795216.435
4467,3,2806936.848
4468,3,435086.8992
4469,3,2204538.336
4470,3,676275.0912
4471,3,123753.744
4472,3,1642929.869
4473,3,892891.6416
4474,3,953684.496
4475,3,4283920.224
4476,3,3560953.536
4477,3,384923.9232
4478,3,159474.0096
4479,3,966087.936
4480,3,1117832.141
4481,3,2840498.496
4482,3,1061939.635
4483,3,1382164.646
4484,3,3234062.938
4485,3,1211408.87
4486,3,585106.6752
4487,3,64595.232
4488,3,1304209.728
4489,3,341187.984
4490,3,1076124.384
4491,3,2816184.845
4492,3,133400.592
4493,3,94093.2288
4494,3,211121.5104
4495,3,1649264.976
4496,3,540621.36
4497,3,1313998.56
4498,3,427424.9472
4499,3,61509.888
4500,3,841107.888
4501,3,2975179.162
4502,3,1238279.904
4503,3,1512616.32
4504,3,374993.856
4505,3,2976448.896
4506,3,540126.4896
4507,3,320055.624
4508,3,1181451.096
4509,3,526708.656
4510,3,752679.936
4511,3,2401826.4
4512,3,106730.784
4513,3,2646999.648
4514,3,1092288.24
4515,3,1744212.96
4516,3,1066819.248
4517,3,3524709.557
4518,3,4312671.725
4519,3,2633726.016
4520,3,1928279.52
4521,3,4186217.376
4522,3,4189546.022
4523,3,1836549.504
4524,3,1436432.4
4525,3,4581991.93
4526,3,212037.5232
4527,3,4797155.405
4528,3,1766928.672
4529,3,2802003.494
4530,3,761269.6224
4531,3,889149.168
4532,3,2191902.682
4533,3,1969997.069
4534,3,2531968.128
4535,3,656396.784
4536,3,134325.4752
4537,3,302536.224
4538,3,750748.608
4539,3,2987319.398
4540,3,1201792.205
4541,3,2176569.792
4542,3,1678820.515
4543,3,1451096.208
4544,3,1004819.76
4545,3,43270.2
4546,3,511012.152
4547,3,1630429.56
4548,3,1583472.564
4549,3,3131638.502
4550,3,1704417.552
4551,3,2387190.874
4552,3,642408.768
4553,3,2508504.336
4554,3,2868159.024
4555,3,2722927.622
4556,3,581660.8704
4557,3,4892995.642
4558,3,791077.3632
4559,3,1132418.88
4560,3,2133946.944
4561,3,2116922.688
4562,3,801529.056
4563,3,2718842.688
4564,3,1094833.008
4565,3,1760011.546
4566,3,451760.0256
4567,3,501805.152
4568,3,919480.176
4569,3,444452.5728
4570,3,524932.992
4571,3,464764.608
4572,3,1966389.696
4573,3,2053903.392
4574,3,661952.736
4575,3,2679693.926
4576,3,616336.452
4577,3,1064454.372
4578,3,146667.996
4579,3,2416597.416
4580,3,1115121.888
4581,3,851619.5712
4582,3,5153461.574
4583,3,1218027.024
4584,3,2082841.258
4585,3,1590580.282
4586,3,3669340.954
4587,3,3673428.019
4588,3,2441050.128
4589,3,187439.9616
4590,3,3418427.578
4591,3,2763851.674
4592,3,4006793.952
4593,3,1762738.33
4594,3,2718762.192
4595,3,3143051.597
4596,3,2977979.558
4597,3,2587268.448
4598,3,781020.288
4599,3,1039897.44
4600,3,1023860.218
4601,3,572634.6624
4602,3,1119061.44
4603,3,1292187.312
4604,3,2233178.813
4605,3,335464.56
4606,3,3117120.883
4607,3,1617250.406
4608,3,96218.208
4609,3,721215.648
4610,3,430227.7632
4611,3,2531645.798
4612,3,955349.712
4613,3,2454358.32
4614,3,1211858.064
4615,3,2212537.68
4616,3,1688864.904
4617,3,1432724.371
4618,3,999310.0032
4619,3,1178320.896
4620,3,459259.776
4621,3,2396713.018
4622,3,1383030.72
4623,3,3313345.306
4624,3,3190585.68
4625,3,583709.76
4626,3,3564543.024
4627,3,4483133.568
4628,3,2004737.818
4629,3,737745.9264
4630,3,2627943.782
4631,3,2249089.805
4632,3,2532117.542
4633,3,1369274.688
4634,3,107096.256
4635,3,316738.512
4636,3,864460.224
4637,3,1611520.013
4638,3,1040387.674
4639,3,2233350.403
4640,3,137244.0672
4641,3,1821656.822
4642,3,1147783.68
4643,3,765646.272
4644,3,423227.2896
4645,3,303489.2448
4646,3,1321387.2
4647,3,1842213.197
4648,3,1893978.72
4649,3,2586629.052
4650,3,2269243.728
4651,3,2725557.408
4652,3,2182653.994
4653,3,3121428.096
4654,3,2263758.106
4655,3,3335356.57
4656,3,565959.0528
4657,3,1631250.144
4658,3,389359.872
4659,3,1603437.984
4660,3,842240.8512
4661,3,1344781.872
4662,3,921869.6832
4663,3,365102.3808
4664,3,1212930.029
4665,3,1978243.43
4666,3,905404.896
4667,3,901334.736
4668,3,956560.896
4669,3,1888748.928
4670,3,466838.1216
4671,3,719949.0816
4672,3,192939.264
4673,3,2089916.467
4674,3,2762378.035
4675,3,195783.84
4676,3,93155.9616
4677,3,2498420.506
4678,3,1275011.712
4679,3,1393859.146
4680,3,245474.784
4681,3,2267442.202
4682,3,1913030.784
4683,3,2012232.845
4684,3,1900913.011
4685,3,3379481.741
4686,3,2141198.496
4687,3,2959488.252
4688,3,2157530.256
4689,3,243116.964
4690,3,1725128.064
4691,3,176283.648
4692,3,149058.6624
4693,3,871238.9376
4694,3,2247097.766
4695,3,1243577.952
4696,3,921247.8624
4697,3,457816.6656
4698,3,2072728.224
4699,3,4126274.784
4700,3,1483644.47
4701,3,2484201.83
4702,3,886072.0896
4703,3,3675866.054
4704,3,2248604.194
4705,3,2476012.32
4706,3,1848319.949
4707,3,1285161.552
4708,3,3791808.72
4709,3,645282.5472
4710,3,395487.216
4711,3,2487401.05
4712,3,773408.2176
4713,3,2521310.717
4714,3,581418.72
4715,3,693235.2384
4716,3,543250.224
4717,3,2263519.728
4718,3,55706.976
4719,3,120907.152
4720,3,606932.496
4721,3,843391.872
4722,3,779952.96
4723,3,1717134.624
4724,3,330992.928
4725,3,2199208.644
4726,3,2466636.3
4727,3,2951622.72
4728,3,2609694.72
4729,3,2572289.856
4730,3,2994804.576
4731,3,2038305.168
4732,3,3005307.878
4733,3,1666230.912
4734,3,330971.616
4735,3,5050493.338
4736,3,4915021.421
4737,3,288606.7584
4738,3,122603.1552
4739,3,164118.1824
4740,3,3353394.298
4741,3,1287281.376
4742,3,2305272.096
4743,3,716298.9408
4744,3,2549923.805
4745,3,460396.224
4746,3,1355801.76
4747,3,1946895.091
4748,3,491195.1456
4749,3,2665701.274
4750,3,890503.344
4751,3,1159703.309
4752,3,1056158.064
4753,3,1241509.824
4754,3,2045254.406
4755,3,3346407.13
4756,3,540104.112
4757,3,1308493.296
4758,3,2078577.504
4759,3,2162702.268
4760,3,2527021.476
4761,3,2141775.432
4762,3,1265604.912
4763,3,2070547.272
4764,3,2762911.944
4765,3,144594.5472
4766,3,4960.512
4767,3,562010.4
4768,3,1778398.157
4769,3,747540.7056
4770,3,3224861.856
4771,3,767660.7168
4772,3,1108020.384
4773,3,2840869.152
4774,3,1370301.235
4775,3,4046127.034
4776,3,5027416.243
4777,3,278627.904
4778,3,2290006.08
4779,3,1420416.518
4780,3,2428371.36
4781,3,905343.8688
4782,3,1033051.968
4783,3,1287628.848
4784,3,3978.9792
4785,3,1320474.701
4786,3,1598218.906
4787,3,691615.296
4788,3,507398.256
4789,3,3038409.101
4790,3,461696.4
4791,3,779152.8672
4792,3,1841157.043
4793,3,465266.7648
4794,3,490303.4112
4795,3,1017726.48
4796,3,263348.5824
4797,3,1426152.672
4798,3,956967.984
4799,3,1112782.464
4800,3,231970.8672
4801,3,1703618.266
4802,3,2950275.571
4803,3,2147528.678
4804,3,1967220.173
4805,3,1862719.805
4806,3,152760.384
4807,3,333176.544
4808,3,1776564.288
4809,3,3206764.512
4810,3,2475404.064
4811,3,2298264.192
4812,3,12451.968
4813,3,4205233.152
4814,3,3777864.624
4815,3,4852197.562
4816,3,1443797.914
4817,3,2333749.968
4818,3,1402995.341
4819,3,237104.064
4820,3,1478438.438
4821,3,3327125.414
4822,3,522822.4704
4823,3,381339.216
4824,3,795252.96
4825,3,1891513.555
4826,3,2404846.714
4827,3,1639107.533
4828,3,3432078.95
4829,3,2769503.962
4830,3,1936345.306
4831,3,332659.3536
4832,3,940731.408
4833,3,1291587.696
4834,3,984692.304
4835,3,390210.336
4836,3,788107.4496
4837,3,1613252.376
4838,3,1339493.76
4839,3,1448783.82
4840,3,2575934.784
4841,3,1425937.284
4842,3,380451.816
4843,3,2879607.996
4844,3,901047.168
4845,3,1299454.272
4846,3,1263231.936
4847,3,1894846.694
4848,3,663698.1888
4849,3,711580.7232
4850,3,4794835.565
4851,3,2658258.259
4852,3,4172231.462
4853,3,3175964.64
4854,3,1089899.712
4855,3,2468024.208
4856,3,1329176.563
4857,3,423714.672
4858,3,4167458.554
4859,3,2615258.88
4860,3,2694722.256
4861,3,190417.6512
4862,3,644820.912
4863,3,190379.6352
4864,3,1867274.986
4865,3,878507.5968
4866,3,2342640.096
4867,3,1423492.56
4868,3,1204975.296
4869,3,3311869.248
4870,3,3280937.357
4871,3,2424784.378
4872,3,666934.272
4873,3,458003.2896
4874,3,2739437.568
4875,3,71984.5056
4876,3,1384972.848
4877,3,1962312.221
4878,3,464856.768
4879,3,2381839.085
4880,3,786968.64
4881,3,345987.648
4882,3,2779460.892
4883,3,2570586.192
4884,3,1553158.8
4885,3,2612162.65
4886,3,1377213.12
4887,3,2605405.824
4888,3,679373.0496
4889,3,214176.528
4890,3,4247234.093
4891,3,916960.4352
4892,3,3699524.794
4893,3,783045.792
4894,3,3376704.499
4895,3,399898.656
4896,3,2454461.914
4897,3,217829.952
4898,3,698167.872
4899,3,203743.008
4900,3,1328951.808
4901,3,2177867.866
4902,3,1027959.466
4903,3,3393.648
4904,3,1257789.168
4905,3,1700288.064
4906,3,35094.816
4907,3,1874739.946
4908,3,1635920.842
4909,3,766799.424
4910,3,1533218.22
4911,3,2692388.592
4912,3,3110862.996
4913,3,1776497.357
4914,3,1135513.728
4915,3,1162900.8
4916,3,2104070.515
4917,3,3592556.064
4918,3,197944.56
4919,3,1322078.112
4920,3,3587812.186
4921,3,4289711.184
4922,3,3888715.392
4923,3,4390160.083
4924,3,3479798.88
4925,3,862718.4
4926,3,1857785.76
4927,3,1021020.682
4928,3,117442.1376
4929,3,2437000.992
4930,3,1537655.616
4931,3,374743.008
4932,3,226646.496
4933,3,1115603.712
4934,3,1073600.179
4935,3,430506.144
4936,3,2565094.003
4937,3,46310.0544
4938,3,1006842.384
4939,3,1395427.565
4940,3,1363309.38
4941,3,3115087.308
4942,3,2001410.208
4943,3,1925286.451
4944,3,2504765.376
4945,3,1001250.59
4946,3,2547082.195
4947,3,2824276.248
4948,3,1060298.035
4949,3,3365480.275
4950,3,1542186.864
4951,3,946891.728
4952,3,1792240.992
4953,3,5110167.917
4954,3,3779698.464
4955,3,135699.2352
4956,3,1284350.688
4957,3,728535.6
4958,3,2187117.504
4959,3,831774.528
4960,3,1087175.52
4961,3,1097787.888
4962,3,2549465.626
4963,3,2324991.082
4964,3,234489.168
4965,3,706731.9552
4966,3,2491555.594
4967,3,1272060.144
4968,3,2260693.411
4969,3,1106164.339
4970,3,328435.776
4971,3,1060651.238
4972,3,37874.5632
4973,3,1198304.064
4974,3,2815483.622
4975,3,981733.824
4976,3,1004815.757
4977,3,3696920.352
4978,3,3158623.512
4979,3,1251343.296
4980,3,1943725.248
4981,3,4729187.462
4982,3,373759.92
4983,3,1113974.726
4984,3,3217433.011
4985,3,3397713.696
4986,3,3291315.552
4987,3,3497965.776
4988,3,1125264.96
4989,3,4041652.896
4990,3,4027106.592
4991,3,686639.808
4992,3,1684221.811
4993,3,1486298.016
4994,3,1778074.33
4995,3,664845.552
4996,3,7304.256
4997,3,57134.016
4998,3,717933.5424
4999,3,490979.0592
5000,3,158396.544
5001,3,125779.392
5002,3,1997737.344
5003,3,452411.568
5004,3,2204229.283
5005,3,25411.104
5006,3,315811.872
5007,3,1856131.2
5008,3,331202.88
5009,3,447843.6864
5010,3,1553766.912
5011,3,772077.6
5012,3,473314.0608
5013,3,2975149.44
5014,3,2827084.55
5015,3,2601562.925
5016,3,5160581.798
5017,3,2098030.032
5018,3,1352881.008
5019,3,885088.512
5020,3,4836222.547
5021,3,1137700.858
5022,3,4414396.838
5023,3,874779.7824
5024,3,424340.496
5025,3,76271.328
5026,3,183925.152
5027,3,2211877.67
5028,3,810569.8944
5029,3,536150.736
5030,3,348559.9776
5031,3,628789.9104
5032,3,2500500.845
5033,3,1214439.437
5034,3,2165007.053
5035,3,1971037.93
5036,3,3152395.584
5037,3,1425208.608
5038,3,1164848.17
5039,3,1517660.064
5040,3,1012477.644
5041,3,3052491.48
5042,3,2617202.988
5043,3,4196691.216
5044,3,351789.804
5045,3,2925173.736
5046,3,1575302.976
5047,3,1110213.043
5048,3,556870.2048
5049,3,2273946.739
5050,3,258903.4752
5051,3,3687176.592
5052,3,303941.5488
5053,3,4169499.494
5054,3,3313071.72
5055,3,1613287.238
5056,3,3725546.4
5057,3,1351472.947
5058,3,3379403.808
5059,3,2559280.32
5060,3,2756272.666
5061,3,2113657.805
5062,3,3305267.856
5063,3,3305520.058
5064,3,290748.672
5065,3,1236122.496
5066,3,40350.816
5067,3,1297567.296
5068,3,587271.6
5069,3,696439.296
5070,3,228394.944
5071,3,1397567.232
5072,3,948814.272
5073,3,207693.072
5074,3,535071.4848
5075,3,1852441.574
5076,3,1013510.362
5077,3,765176.688
5078,3,430386.192
5079,3,2599932.902
5080,3,2827387.123
5081,3,1036222.704
5082,3,1899625.478
5083,3,1936283.292
5084,3,812073.924
5085,3,1527073.632
5086,3,1960824.845
5087,3,2393610.048
5088,3,2070139.507
5089,3,90171.072
5090,3,3099109.594
5091,3,1508939.021
5092,3,1362145.248
5093,3,4461827.328
5094,3,2542943.808
5095,3,3940217.914
5096,3,1208524.925
5097,3,1755567.691
5098,3,4673140.646
5099,3,2591808.062
5100,3,2660016.845
5101,3,1438499.664
5102,3,356839.2
5103,3,631907.28
5104,3,1408526.237
5105,3,2670372.864
5106,3,2461362.509
5107,3,1881863.712
5108,3,1388697.437
5109,3,1851282.432
5110,3,2302756.646
5111,3,1321649.395
5112,3,1246630.954
5113,3,1989844.877
5114,3,749885.8176
5115,3,400928.1408
5116,3,417887.424
5117,3,1667967.552
